post_id,url,date,photos,text,hashtags,views,likes,reposts,num_comments,autor_name,autor_followers,autor_num_posts,net_type,bert_embedding,bert_sim,mpnet_sim,comb_sim,sampling_result,predicted_score
1746149149,https://www.facebook.com/171522852874952/posts/1171028874370845,2025-02-15 13:40:20,0,coach thiago motta prematch thought juveinter,"[""juveinter""]",0,1058,12,34,Juventus,47000000,436,fb_posts,"[[-0.05630021169781685, -0.07381907105445862, 0.3946985602378845, 0.06032189726829529, 0.38401880860328674, -0.03187409043312073, -0.5181861519813538, 0.10853924602270126, 0.0024739946238696575, 0.6141073703765869, -0.15452371537685394, -0.15138572454452515, 0.2656456232070923, -0.12128977477550507, -0.2708522081375122, 0.05009031668305397, -0.018919173628091812, 0.26751330494880676, 0.2501250207424164, 0.4968257546424866, -0.19818831980228424, 0.09721706062555313, -0.45940741896629333, -0.007445644587278366, 0.03422847017645836, -0.22913195192813873, -0.19978094100952148, 0.4151323437690735, 0.2790355384349823, -0.10423093289136887, -0.2418767660856247, 0.3148852288722992, -0.19278524816036224, 0.0007302477606572211, 0.0359591506421566, -0.3140414357185364, -1.1619791984558105, -0.11675531417131424, -0.2879435122013092, -0.06703279167413712, 0.21453657746315002, 0.43473395705223083, -0.5439040064811707, -0.16635827720165253, 0.32855361700057983, 0.736966073513031, 0.05528036132454872, -0.3439076542854309, 0.5451248288154602, -0.232000470161438, 0.3743886351585388, -0.26638343930244446, 0.43038150668144226, -0.7872328758239746, 0.2613423764705658, 0.21381035447120667, 0.1337186098098755, -0.4074670076370239, 0.018416479229927063, 0.25011637806892395, 0.09417980909347534, 0.26528048515319824, 0.2510661482810974, 0.21568791568279266, -0.3816060721874237, -0.15029972791671753, 0.19558735191822052, 0.082207590341568, -0.09015683829784393, 0.15210343897342682, 0.1216750293970108, 0.06938514113426208, -0.15517476201057434, 0.27023810148239136, 0.007394853048026562, -0.06412271410226822, 0.4062204957008362, -0.3311958909034729, -0.038324613124132156, -0.3179722726345062, 0.5415321588516235, 0.07657169550657272, -0.011088304221630096, 0.07174941152334213, -0.08959349989891052, -0.19333621859550476, -0.10650406777858734, -0.24569714069366455, -0.3283287286758423, -0.19860099256038666, 0.11022844910621643, -0.2402418702840805, -0.7385092973709106, 0.013682262040674686, -0.5168602466583252, -0.9021002650260925, 0.1780814379453659, -0.31971195340156555, 0.2257077395915985, -0.11110269278287888, -0.07112527638673782, 1.1625089645385742, 0.8403578400611877, -0.1218758076429367, -1.437587022781372, 0.10569138824939728, 0.37974074482917786, -0.2810266613960266, 0.28266823291778564, -0.19787059724330902, 0.38243937492370605, 0.2531316578388214, 0.29096582531929016, -0.06831517070531845, -0.08228087425231934, -0.12491191923618317, -0.17714464664459229, -0.18731391429901123, 0.026207072660326958, -0.45896297693252563, -0.16442018747329712, 0.45210614800453186, 0.2849377989768982, 0.2920268476009369, 0.13957208395004272, -0.4216236174106598, -8.934680226957425e-05, -0.040877409279346466, 0.16912248730659485, 0.5486888885498047, 0.30056118965148926, 1.2232049703598022, -0.057819634675979614, -0.3103722929954529, 0.14919209480285645, 1.0733768939971924, -0.03912534937262535, 0.4219556152820587, -0.057847391813993454, 0.19489926099777222, 0.06039886921644211, 0.0904599130153656, 0.28118690848350525, -0.10641759634017944, -0.3168971538543701, -0.07219544798135757, 0.21692508459091187, 0.5544171929359436, -0.09574172645807266, -0.4587668180465698, 0.17945440113544464, -0.20966070890426636, 0.010012687183916569, -0.00839299988001585, 0.14235195517539978, -0.23065760731697083, -0.16096098721027374, -0.0844457745552063, -0.21792246401309967, 0.19341877102851868, 0.7044227719306946, 0.3201681971549988, -0.3664614260196686, 0.8178749680519104, -0.08330081403255463, -0.2570790648460388, 0.15263251960277557, 0.42351454496383667, -0.26585039496421814, -0.6627563834190369, -0.4094378650188446, 0.10122492164373398, 0.04969929903745651, -0.18867716193199158, 0.11163555085659027, -0.4467110335826874, -0.23107017576694489, 0.1002831757068634, 0.042140502482652664, -0.2447856217622757, -0.6292896866798401, 0.39011266827583313, -0.29002645611763, -0.17500557005405426, -0.06909255683422089, 0.23621752858161926, -0.2757985293865204, -0.06525099277496338, -0.15372587740421295, 0.1350366622209549, -0.0181575920432806, 0.27690860629081726, 0.29321011900901794, -0.34149640798568726, 0.4503200054168701, 0.5128389596939087, 0.4137614965438843, -0.04096335172653198, -0.14507420361042023, 0.18196703493595123, 0.17966356873512268, 0.4918288290500641, -0.0219417717307806, -0.16722717881202698, -0.3537774085998535, 0.3374069631099701, 0.008322696201503277, 0.11385498195886612, 0.18442168831825256, 0.7122746706008911, -0.20267055928707123, 0.20017342269420624, 0.303769588470459, 0.03470529988408089, 0.2761622369289398, 0.32888859510421753, 0.24064286053180695, 0.22006748616695404, 0.4869024455547333, -0.9304262399673462, -0.18908268213272095, 0.0094267213717103, -0.22630193829536438, 0.04110115393996239, 0.1138865053653717, -0.10003183782100677, -0.061843082308769226, 0.06698992103338242, -0.00362859177403152, 0.08826017379760742, 0.38354846835136414, 0.07001923769712448, 0.13145649433135986, -1.0199496746063232, -0.047636665403842926, -0.03996017947793007, 0.01972704380750656, -0.13589750230312347, -0.14858795702457428, 0.007506237365305424, 0.09844063967466354, 0.27158233523368835, 0.2579745054244995, 0.187990203499794, 0.09433049708604813, -0.03765977546572685, 0.1719924360513687, -0.09430347383022308, -0.1244717538356781, -0.1281188428401947, -0.008794727735221386, 0.07082726061344147, 0.44438716769218445, -0.0050453124567866325, 0.08604129403829575, 0.676820695400238, -0.172988161444664, -0.3921877145767212, 0.9158633351325989, 0.16783440113067627, -0.2488577663898468, 0.3837418258190155, -0.7781487703323364, -0.26147007942199707, 0.08227943629026413, -0.32605502009391785, 0.22565819323062897, 0.03957052528858185, 0.03488975390791893, -0.03377909958362579, 0.20511919260025024, -0.18055586516857147, 0.06828691065311432, 0.024869108572602272, 0.3684302568435669, 0.25173866748809814, 0.08122024685144424, 0.1474585384130478, 0.17503342032432556, 0.08684368431568146, -0.164321169257164, -0.062481168657541275, 0.20266170799732208, 0.06558474153280258, 0.055659838020801544, 0.13055208325386047, -0.11886204034090042, -0.289524108171463, 0.10165780782699585, -0.5604525208473206, -0.07602191716432571, -0.13168318569660187, -0.00808811467140913, -0.43581968545913696, 0.04471903294324875, 0.1687752604484558, -0.19495709240436554, 0.018874473869800568, -0.18861792981624603, -0.14128544926643372, 0.2466379851102829, -0.2973138988018036, 0.0419095940887928, 0.06479711085557938, -1.2044764757156372, 0.415321409702301, 0.28071627020835876, -0.3687673509120941, 0.4426044523715973, 0.17450428009033203, -0.01846821792423725, -0.047011613845825195, -0.49342384934425354, -0.04113808274269104, -0.14266414940357208, 0.2518211007118225, 0.18752697110176086, 0.05269729346036911, -0.21692390739917755, 0.12358719110488892, -0.3782351016998291, -0.6505625247955322, -0.24044351279735565, 0.038409627974033356, 0.351253867149353, 0.06700412184000015, -0.5180726051330566, 0.10591672360897064, 0.09159412235021591, 0.0016479154583066702, -0.17484667897224426, 0.3300233483314514, 0.1674199253320694, -0.03082791529595852, 0.038652315735816956, 0.060767777264118195, -0.06054052710533142, -0.22094182670116425, -0.5744067430496216, -0.052662428468465805, -0.11911599338054657, -0.3090832829475403, 0.29059165716171265, 0.12943728268146515, 0.4283059239387512, -0.07687059789896011, 0.12779270112514496, -0.45634201169013977, 0.46417349576950073, 0.5515868067741394, -0.08611688017845154, 0.2859870493412018, -0.18924786150455475, 0.12502259016036987, 0.18359851837158203, 0.298518568277359, -0.15113623440265656, 0.05267352610826492, -0.09125512838363647, 0.2929525673389435, 0.06799555569887161, 0.39842331409454346, -0.3747168779373169, -0.27402999997138977, -0.07407824695110321, -0.38756445050239563, -0.4501985013484955, -0.1286367028951645, 0.06787920743227005, -0.011077980510890484, 0.4428410530090332, 0.5674194693565369, -0.24194203317165375, -0.8289975523948669, 0.5416271090507507, -0.02908007986843586, 0.14015407860279083, -0.1328563094139099, -0.33322957158088684, 0.03307485952973366, -0.11267606168985367, 0.023427730426192284, -0.9532946944236755, 0.12893877923488617, 0.03748275339603424, -0.786964476108551, -0.3962705135345459, 0.22292092442512512, -0.48231303691864014, -0.2856068015098572, 0.04151401296257973, -0.057336077094078064, -0.4887007772922516, -0.43546631932258606, 0.22890891134738922, -0.2339235544204712, -0.16972900927066803, -0.48904895782470703, -0.16221271455287933, -0.010571262799203396, -0.0026303979102522135, -0.21308384835720062, -0.15074580907821655, -0.1754438281059265, -0.3562893569469452, -1.0122249126434326, 0.18218335509300232, 0.27363961935043335, -0.21068449318408966, -0.1012376993894577, -0.08631011843681335, -0.41998809576034546, 0.4329852759838104, 0.4221187233924866, 0.2466055452823639, 0.06948251277208328, -0.47896385192871094, -0.094439797103405, -0.015274938195943832, -0.2650771141052246, 0.33352574706077576, 0.34071698784828186, 0.3585677742958069, -0.6630075573921204, 0.30783811211586, 0.018266724422574043, -0.184871107339859, 0.017411373555660248, 0.21578118205070496, -0.12328910827636719, -0.14643198251724243, -0.1730627417564392, 0.24718107283115387, -1.2530511617660522, -1.321824312210083, 0.7713638544082642, -0.3647975027561188, 0.04229378700256348, -0.17445506155490875, 1.4063936471939087, 0.33479195833206177, 0.2647497057914734, -0.47107619047164917, -0.049680065363645554, 0.15343651175498962, 2.4165096282958984, 0.4833526313304901, -0.07518026977777481, 0.8467139005661011, 0.26761212944984436, 0.32231229543685913, -0.44509127736091614, -0.8686858415603638, -1.4182132482528687, 0.03929952159523964, -0.1718611717224121, -0.2319866269826889, 0.32381635904312134, 0.2513447403907776, -0.22455456852912903, 0.2120882272720337, 0.33204835653305054, 0.0502006858587265, -0.18185240030288696, 0.04085545241832733, -0.21265408396720886, -0.4030868411064148, 0.053417351096868515, -0.3674893379211426, 0.2904964089393616, 0.042527586221694946, 0.2764298915863037, 0.06888096034526825, 0.22746559977531433, -0.27191662788391113, -1.2972135543823242, 0.5422614216804504, 0.10985201597213745, -0.0247027724981308, 0.03631826862692833, 0.07757332921028137, -0.06908980756998062, -0.3848423361778259, 0.027211815118789673, 0.015204980969429016, 0.24964699149131775, 0.32829681038856506, -0.20509636402130127, -0.5657649636268616, -0.012634296901524067, 0.32638368010520935, 0.1195247620344162, 0.05922362953424454, 0.8336257934570312, -0.1794336438179016, 0.22389009594917297, -0.07119186967611313, 0.386622816324234, 0.12466415762901306, -0.23719215393066406, -0.05447458103299141, 0.048746269196271896, -0.20629161596298218, -0.41790929436683655, -0.03850049898028374, -0.2194511443376541, -0.32916316390037537, 0.2218862771987915, -0.2103949636220932, -0.19183991849422455, 0.6201944947242737, -0.049753379076719284, 0.46538323163986206, -0.5747040510177612, -0.5219939351081848, -0.4575105607509613, 0.3024720847606659, -0.03351066634058952, -0.2731800973415375, -0.17736297845840454, 0.05448012799024582, 0.1541913002729416, 0.10538297146558762, -0.2404664307832718, -0.46120747923851013, -0.3370537757873535, -0.11695791035890579, 0.008948258124291897, 0.0433795303106308, -0.04547496885061264, 0.12653224170207977, -0.3061912953853607, -0.030775628983974457, 1.1155155897140503, -0.047376230359077454, -0.20076647400856018, 0.4663834571838379, 0.3240984082221985, -0.34360459446907043, 0.06355402618646622, -0.1845809519290924, -0.29764866828918457, -0.06540507823228836, -0.42971986532211304, 0.12448729574680328, 0.608985424041748, -0.2964878976345062, -0.08848858624696732, 0.14316684007644653, -0.21095909178256989, 0.33716654777526855, 0.6502385139465332, 0.3955066204071045, 0.34554076194763184, -0.32468554377555847, 0.1422947198152542, 0.1576850265264511, 0.05674988776445389, -0.27263668179512024, 0.025494277477264404, -0.006092727184295654, 0.1269536316394806, 0.021007079631090164, -0.09006514400243759, 0.2505916953086853, -0.53158038854599, -0.261018842458725, 0.3055627644062042, -0.2945557236671448, -0.11936283111572266, 0.06255333125591278, 0.43629691004753113, -0.39018186926841736, 0.281703919172287, 0.3137330710887909, -0.5223999619483948, -0.011021752841770649, 0.34609806537628174, 0.4553876519203186, 0.05662476643919945, 0.24814452230930328, -0.47062626481056213, -0.06544425338506699, -0.17425526678562164, -0.4273603558540344, -0.19746868312358856, -0.1363050788640976, -0.03527306020259857, -0.3309495449066162, 0.10825900733470917, 0.0930771678686142, 0.515771746635437, 0.12960371375083923, -0.18805557489395142, -0.29410621523857117, 0.20630934834480286, -0.018137533217668533, 0.060488153249025345, -0.06984898447990417, -0.08737335354089737, 0.49500757455825806, 0.2694266438484192, -0.06564047932624817, -0.2676951587200165, 0.21786564588546753, 0.2194138914346695, 0.4538838565349579, 0.1434401124715805, -0.06584960222244263, -0.3136487901210785, 0.16017524898052216, 0.3707464337348938, 0.07553568482398987, 0.5110917687416077, 0.4234735369682312, -1.536360263824463, -0.5575023293495178, -0.1671917587518692, 0.23338645696640015, 0.38071486353874207, 0.4089641869068146, 0.6182730793952942, 0.20016425848007202, 0.07583321630954742, -0.23942755162715912, -0.16217002272605896, -0.4947671890258789, -0.02482890523970127, 0.22864270210266113, -0.18327370285987854, -0.18523041903972626, 0.6235722303390503, 0.0837261974811554, 0.06858474016189575, 0.06710074841976166, -1.2313027381896973, -0.1352228969335556, -0.3411387801170349, 0.07058514654636383, -0.0726163238286972, -0.21676939725875854, -0.10267824679613113, 0.06083094701170921, -0.11983160674571991, 0.06771551072597504, -0.04818528890609741, -0.46345558762550354, 0.28293630480766296, -0.46989738941192627, -0.13294944167137146, 0.6640551090240479, 0.14139831066131592, 0.1370212286710739, -0.23524592816829681, -0.26551353931427, 0.10472237318754196, -0.04346640780568123, -0.18555068969726562, -0.2793979346752167, -0.3120778501033783, 0.4071499705314636, 0.0022768480703234673, 0.24439877271652222, -0.05115782096982002, -0.00638387119397521, -0.8139541149139404, -0.04870463162660599, -0.00015583694039378315, 0.15927894413471222, -0.240203857421875, 0.48003071546554565, 0.6849144697189331, -0.2357746660709381, 0.3281804025173187, 0.2785009443759918, -0.15283000469207764, -0.19206257164478302, 0.3860994577407837, 0.2754354774951935, 0.13179785013198853, -0.18404662609100342, 0.5424221754074097, 0.24525019526481628, -0.02517794631421566, -0.004252893850207329, -0.12493158876895905, 0.15713049471378326, 0.2613195776939392, -0.011910514906048775, 0.13772271573543549, 0.014538395218551159, 0.2660607397556305, 0.5347076654434204, -0.15839897096157074, 0.3086669147014618, 0.07665280997753143, 0.041701819747686386, 0.4338388741016388, 0.2511391043663025, -0.4058282971382141, -0.19411411881446838, -0.2628936171531677, -0.27820953726768494, 0.12337681651115417, 0.01885371282696724, -0.2500488758087158, 0.37312787771224976, 1.1893763542175293, -0.146382674574852, -0.04362456873059273, 0.41516050696372986, 0.23765696585178375, -0.013346485793590546, 0.2645609676837921, -0.6600622534751892, 0.8643446564674377, -0.26685282588005066, -0.39805757999420166, -0.22400930523872375, 0.014250087551772594, -0.057736679911613464, 1.1312469244003296, 0.38104602694511414, -0.06803219020366669, 0.198077991604805, 0.2644139230251312, 0.1410079300403595, 0.001514013740234077, 0.029159635305404663, -0.35454827547073364, 0.1598271280527115, -1.206085443496704, 0.006831091362982988, -0.029238753020763397, -0.19645348191261292, -0.4433145523071289, -0.5950925946235657, 0.5125802159309387, -0.12043824046850204, -0.07613347470760345, -0.11184244602918625, -0.21079500019550323, -0.3439342975616455, 0.401538223028183, 0.025862760841846466, -0.0722680315375328, -0.020213644951581955, 0.4003030061721802, -0.26320427656173706, -0.14005044102668762, 0.23649382591247559, 0.260344535112381, 0.27844440937042236, -0.6058080196380615, -0.001645467011258006, 0.4850437641143799, 0.018856871873140335, 0.10291831940412521, 0.1585599035024643, 0.20769673585891724, -0.29499226808547974, -0.5511095523834229, 0.21744602918624878, 0.16634921729564667, 0.11105196177959442, 0.23995612561702728, 0.09918739646673203, -0.09290045499801636]]",0.8,0.75,0.76,1,0.7051787150335367
