post_id,url,date,photos,text,hashtags,views,likes,reposts,num_comments,autor_name,autor_followers,autor_num_posts,net_type,bert_embedding
-1810749595,https://www.facebook.com/171522852874952/posts/1172103354263397,2025-02-17 00:10:13,0,coach thiago motta statement press conference juveinter,"[""juveinter""]",0,1611,19,36,Juventus,47000000,564,fb_posts,"[[-0.1107720211148262, -0.0778103768825531, 0.6215010285377502, -0.1808117777109146, -0.021335862576961517, 0.33733510971069336, -0.39945757389068604, 0.08064574003219604, -0.4252315163612366, 0.6361200213432312, -0.3772179186344147, 0.12054478377103806, 0.029338283464312553, 0.26206597685813904, -0.5771281719207764, -0.13031135499477386, -0.12071170657873154, 0.31875523924827576, 0.5349220633506775, 0.1414393186569214, 0.030857043340802193, 0.06128858029842377, -0.3158525228500366, 0.1460590809583664, 0.086673803627491, -0.7018910050392151, -0.4319734573364258, -0.13899043202400208, 0.3768521547317505, -0.017315395176410675, -0.14305560290813446, 0.21780018508434296, 0.00420276029035449, 0.2556372284889221, 0.19966498017311096, -0.32403701543807983, -1.0445730686187744, -0.3276720643043518, -0.03712883219122887, -0.11708112806081772, -0.020028583705425262, 0.7438209652900696, -0.06418602913618088, -0.12661965191364288, 0.5435161590576172, 0.7340381145477295, 0.24068230390548706, -0.03872730955481529, 0.4532757103443146, -0.3376748263835907, 0.20883573591709137, -0.345763623714447, 0.7142080664634705, -0.9723783135414124, -0.0729093849658966, 0.4015466272830963, 0.06121765822172165, -0.42697203159332275, 0.19741642475128174, 0.469271183013916, 0.006432259920984507, 0.4115470349788666, 0.2221146672964096, 0.1452045738697052, -0.28123268485069275, -0.1401730477809906, 0.022866589948534966, 0.06213311851024628, -0.49439743161201477, 0.3072431981563568, 0.09872929751873016, 0.05222857743501663, -0.2340852916240692, 0.18599995970726013, -0.32600465416908264, -0.005848425906151533, 0.2237672656774521, -0.042706165462732315, -0.48069337010383606, -0.3055744767189026, 0.036167409271001816, 0.2762865126132965, 0.15677013993263245, -0.08729491382837296, 0.1024431586265564, -0.45148369669914246, 0.2310730665922165, 0.185368612408638, -0.4890225827693939, -0.17949925363063812, 0.06240624934434891, -0.33088794350624084, -0.8429778218269348, 0.4029673635959625, -0.3987225294113159, -0.5937121510505676, -0.17775195837020874, -0.03132772445678711, 0.1837606132030487, 0.11211083829402924, 0.3154825270175934, 1.039568305015564, 0.6353242993354797, -0.34634459018707275, -1.063767433166504, -0.22017884254455566, 0.04648839309811592, -0.23250138759613037, 0.4619941711425781, -0.1880321353673935, 0.3441135883331299, 0.21374432742595673, 0.5881470441818237, -0.26306453347206116, -0.3427196145057678, -0.31499937176704407, -0.392892986536026, -0.5389772057533264, -0.1104237362742424, -0.5550854206085205, -0.1321665346622467, 0.4488174319267273, 0.20048394799232483, 0.08375553041696548, 0.2542741894721985, -0.45930948853492737, -0.28320586681365967, -0.00467864191159606, 0.26051634550094604, 0.5343868732452393, 0.41549795866012573, 1.1533342599868774, -0.2630296051502228, -0.48401200771331787, -0.1565631628036499, 0.9459331631660461, 0.18651005625724792, 0.6202534437179565, -0.408927857875824, 0.3810533583164215, -0.04004446417093277, -0.13035838305950165, 0.2462785243988037, -0.19455143809318542, -0.1551448553800583, -0.33468151092529297, 0.15149271488189697, 0.3558589816093445, 0.26117393374443054, -0.576120138168335, -0.5908207893371582, -0.4457807242870331, -0.006630968768149614, -0.2803855538368225, 0.3608359694480896, -0.21719639003276825, -0.10953225195407867, -0.23136639595031738, -0.12441133707761765, 0.3497862219810486, 0.8414919972419739, -0.20427152514457703, -0.9177474975585938, 0.9320370554924011, -0.5220329761505127, 0.15724283456802368, -0.09319731593132019, 0.5202856063842773, -0.18358033895492554, -0.3949104845523834, -0.1623792201280594, -0.10585089772939682, -0.29784899950027466, -0.13772223889827728, 0.14496268332004547, -0.128035768866539, -0.5483071804046631, 0.10312635451555252, 0.15717530250549316, -0.008186986669898033, -0.5761460661888123, 0.13824571669101715, -0.13127656280994415, 0.3603174686431885, 0.24807408452033997, 0.06842371821403503, -0.09687959402799606, -0.3045414090156555, -0.333313912153244, -0.2495950162410736, 0.18528543412685394, 0.21244418621063232, 0.436538428068161, -0.20817247033119202, 0.4886011481285095, 0.6895558834075928, 0.09752918779850006, 0.19471336901187897, -0.07278947532176971, 0.29405292868614197, 0.095808245241642, 0.42007577419281006, -0.047110665589571, -0.42372336983680725, -0.18940962851047516, 0.3198168873786926, -0.15485109388828278, -0.2520184814929962, 0.05239986628293991, 0.4077011048793793, -0.4905310869216919, 0.2542263865470886, 0.6444442272186279, 0.36901670694351196, 0.25490251183509827, 0.22735974192619324, 0.07726677507162094, -0.05730646476149559, 0.42478108406066895, -0.6335789561271667, -0.311651349067688, -0.04106450825929642, -0.17256870865821838, 0.14694295823574066, 0.18135006725788116, -0.21545693278312683, -0.15645189583301544, 0.07124141603708267, 0.18800713121891022, -0.024702293798327446, 0.6400939226150513, -0.22213949263095856, 0.09402790665626526, -1.1138554811477661, -0.04668310657143593, 0.5421440005302429, 0.6465193629264832, -0.23884935677051544, -0.29144638776779175, 0.034203868359327316, -0.1854279637336731, -0.36966845393180847, 0.21479247510433197, 0.43514496088027954, 0.3237261176109314, 0.07300200313329697, 0.32539618015289307, 0.3583745062351227, 0.19253036379814148, -0.0014134097145870328, 0.5045511722564697, -0.12421214580535889, 0.36189761757850647, -0.3437122702598572, 0.12832891941070557, 0.5638166666030884, 0.11224474012851715, -0.3147045373916626, 0.7365512251853943, 0.08020554482936859, -0.26412177085876465, -0.20574328303337097, -0.9547796249389648, -0.22307012975215912, -0.515967607498169, -0.07395854592323303, 0.25302159786224365, -0.03792542964220047, -0.06214264780282974, -0.07956691086292267, 0.2825336754322052, 0.04887321591377258, 0.27164846658706665, -0.1605995148420334, 0.5387724041938782, 0.31950443983078003, 0.20117178559303284, 0.5029944777488708, -0.11149794608354568, 0.11113807559013367, -0.33742764592170715, 0.18970826268196106, 0.02140289917588234, 0.12403926253318787, -0.2048039436340332, -0.04813499376177788, -0.03243686631321907, -0.3428780734539032, 0.008054682984948158, -0.7757673859596252, 0.12872879207134247, -0.5547307133674622, 0.10709816217422485, 0.04364406690001488, -0.37729716300964355, 0.07781091332435608, -0.06392155587673187, -0.026595843955874443, -0.04584202542901039, 0.11979006975889206, 0.5189731121063232, -0.5140663981437683, -0.39137372374534607, 0.030544448643922806, -0.8899834156036377, 0.29548192024230957, 0.18908704817295074, -0.443752259016037, 0.7180724740028381, 0.4002954959869385, -0.36972153186798096, 0.04549267888069153, -0.3177902102470398, -0.17420069873332977, -0.053260333836078644, 0.36341574788093567, 0.16853554546833038, 0.12425072491168976, -0.504120945930481, -0.06236612796783447, -0.4092986583709717, -0.9108738899230957, -0.09051746875047684, 0.3836405277252197, 0.5077236294746399, -0.3524309992790222, -0.076657235622406, 0.05542461574077606, -0.1052987203001976, -0.3623770773410797, -0.03915734589099884, 1.4277700185775757, -0.07367843389511108, -0.45608681440353394, 0.20311568677425385, -0.3798418641090393, -0.14284054934978485, -0.2866000533103943, -0.3750954270362854, 0.27892568707466125, 0.23821832239627838, -0.21660125255584717, -0.06303054839372635, 0.19370600581169128, 0.019544919952750206, 0.05869210511445999, 0.401554673910141, -0.49589020013809204, 0.24696281552314758, 0.11864563822746277, 0.20992259681224823, 0.2666272819042206, -0.15635159611701965, -0.17241764068603516, -0.29365724325180054, 0.6509588360786438, -0.14524953067302704, 0.001781797269359231, -0.2996636927127838, 0.10619256645441055, 0.128276064991951, 0.01725318469107151, -0.565289318561554, -0.13330195844173431, -0.3174949884414673, -0.5997686386108398, -0.4028608798980713, -0.13867422938346863, 0.18723227083683014, 0.34539541602134705, 0.5097609162330627, 0.6670508980751038, -0.2176024168729782, -0.6953126192092896, 0.25544190406799316, 0.026052476838231087, -0.3130006790161133, -0.24520041048526764, -0.16261811554431915, 0.4066380262374878, 0.24074812233448029, 0.25491762161254883, -1.084106683731079, 0.2976212501525879, 0.3253530263900757, -0.6185005903244019, -0.05337752029299736, -0.3862302899360657, -0.5219694972038269, -0.07883571088314056, -0.20672254264354706, 0.08835195004940033, 0.08539492636919022, -0.07003175467252731, 0.24999147653579712, -0.14788083732128143, 0.059056591242551804, -0.5063440203666687, -0.3417258560657501, 0.053961921483278275, -0.12750206887722015, -0.5107418298721313, 0.3000747561454773, -0.22631552815437317, -0.34408998489379883, -1.0352858304977417, 0.13785934448242188, 0.5154407620429993, 0.02777746319770813, -0.3047037124633789, -0.005255198571830988, -0.2535210847854614, 0.5673571825027466, 0.6853638887405396, -0.13755688071250916, 0.5245922207832336, -0.6290640830993652, -0.2599285840988159, 0.058111194521188736, -0.05041968449950218, 0.33183830976486206, -0.0815950483083725, 0.2721883952617645, -0.7625381350517273, 0.2505522668361664, -0.024596096947789192, -0.34097418189048767, -0.3177824318408966, 0.16803570091724396, -0.20017825067043304, -0.3469163477420807, -0.021602842956781387, 0.33877071738243103, -1.055193543434143, -0.9761999249458313, 0.6461596488952637, -0.7976061105728149, 0.37197744846343994, 0.025777913630008698, 0.9025817513465881, 0.3096083700656891, 0.33952587842941284, -0.24999742209911346, -0.04703248292207718, 0.021029263734817505, 2.434847116470337, 0.6619853973388672, -0.3054048418998718, 0.5707333087921143, 0.18922841548919678, 0.32302969694137573, -0.5214636921882629, -0.5924460291862488, -1.090316653251648, -0.018724123015999794, -0.38508760929107666, -0.45489558577537537, 0.046675655990839005, 0.20727521181106567, -0.42333975434303284, 0.03729698061943054, 0.008592360652983189, 0.18716520071029663, 0.5250424146652222, -0.06684133410453796, -0.40015432238578796, -0.42334187030792236, -0.037575483322143555, -0.3918212950229645, 0.4658905267715454, 0.4901220202445984, 0.030778171494603157, -0.15317481756210327, 0.5509390234947205, -0.38091158866882324, -1.31463623046875, 0.7402250170707703, 0.11662639677524567, 0.07328683137893677, -0.30140388011932373, 0.29776236414909363, -0.05057992413640022, -0.26135408878326416, -0.03620125725865364, 0.10998566448688507, 0.1021084114909172, 0.33940160274505615, -0.07501772791147232, -0.47316521406173706, -0.08128493279218674, 0.4308074116706848, -0.03485657647252083, 0.12274250388145447, 0.5676214098930359, -0.1835397630929947, 0.11558593809604645, -0.11039166152477264, 0.4343950152397156, 0.6411005258560181, 0.030321156606078148, 0.26142627000808716, -0.0488387793302536, -0.14414750039577484, -0.4370831847190857, -0.11182570457458496, -0.22155867516994476, -0.22355680167675018, 0.4376973807811737, -0.2911904752254486, 0.19338953495025635, 0.2877342700958252, -0.4976480305194855, 0.543014645576477, -0.3320973515510559, -0.4828619658946991, -0.2322048842906952, -0.06562619656324387, -0.3359382748603821, -0.5715833902359009, -0.1753873974084854, 0.5960285663604736, 0.12847349047660828, 0.20326972007751465, -0.6922758221626282, -0.6517251133918762, -0.6646751761436462, -0.13112293183803558, 0.18590252101421356, -0.06892462819814682, -0.09526381641626358, -0.17214861512184143, -0.23947523534297943, -0.3450654447078705, 0.5454392433166504, 0.07720591872930527, 0.12731300294399261, 0.021462703123688698, 0.2264813780784607, -0.10917707532644272, -0.03635378181934357, -0.15089569985866547, 0.13269466161727905, -0.19696728885173798, -0.04305200278759003, -0.03507000207901001, 0.5016438961029053, -0.5418622493743896, -0.20280416309833527, 0.3425948917865753, -0.13333594799041748, 0.3385266363620758, 0.7681633234024048, 0.4831950068473816, 0.025397246703505516, -0.09841349720954895, 0.18875163793563843, 0.5205172896385193, 0.08826261013746262, -0.2017502337694168, -0.14405694603919983, 0.34854453802108765, 0.3723369538784027, 0.12790486216545105, 0.06274814158678055, 0.12714697420597076, -0.3657092750072479, -0.5189953446388245, 0.40104833245277405, -0.2498413324356079, -0.1845245510339737, 0.0736030638217926, 0.5304178595542908, 0.05023425817489624, 0.1829398274421692, 0.2661959230899811, -0.2639586627483368, -0.16749119758605957, 0.4922892153263092, 0.49446043372154236, -0.12760333716869354, 0.573851466178894, -0.49900177121162415, -0.05852792039513588, -0.04458286985754967, -0.10489968955516815, 0.14098156988620758, -0.20229217410087585, 0.08974427729845047, -0.18269044160842896, -0.022329527884721756, 0.034229155629873276, 0.18320870399475098, -0.4979400336742401, -0.03667072579264641, -0.07461247593164444, 0.4428902268409729, -0.045652031898498535, -0.2516440451145172, -0.25104841589927673, -0.4267826974391937, 0.12418784201145172, 0.3606085777282715, 0.3675720989704132, -0.17951275408267975, 0.4252467155456543, 0.2850881814956665, 0.28997933864593506, 0.6829684972763062, -0.316038578748703, -0.15771089494228363, 0.2700466811656952, 0.07493394613265991, -0.010714407078921795, -0.2033681720495224, 0.1669713407754898, -1.2844500541687012, -0.6203566789627075, -0.18092286586761475, 0.029881486669182777, 0.40349510312080383, 0.4880359470844269, 0.9800512790679932, 0.009233429096639156, 0.20732571184635162, -0.3529811203479767, 0.10106807202100754, -0.22763891518115997, -0.2008036971092224, 0.2507719099521637, -0.33073151111602783, -0.24710354208946228, 0.23016045987606049, 0.12616099417209625, 0.15600618720054626, 0.32568004727363586, -1.30426824092865, -0.19024521112442017, -0.2706454396247864, -0.18169927597045898, -0.06728315353393555, 0.1386418342590332, 0.24790914356708527, 0.2528631091117859, -0.19646193087100983, 0.05212807655334473, -0.17501702904701233, 0.0882662981748581, 0.29312682151794434, -0.45932069420814514, -0.05159446969628334, 0.7096198797225952, 0.2489648163318634, 0.17410649359226227, -0.29811373353004456, -0.06878890842199326, 0.1937001496553421, -0.07783213257789612, -0.13778012990951538, -0.22158518433570862, 0.5412448048591614, 0.05152875930070877, -0.3524012267589569, 0.0725499764084816, 0.003045720746740699, -0.15201972424983978, -0.7930279970169067, 0.24997414648532867, -0.19221651554107666, 0.29715844988822937, -0.5512332916259766, 0.22785378992557526, 0.4280552566051483, -0.14773814380168915, 0.05498547479510307, 0.17270095646381378, -0.011479095555841923, -0.38155508041381836, 0.5471346378326416, 0.05696059390902519, -0.28433963656425476, -0.03591826185584068, 0.9759969711303711, 0.22200599312782288, 0.10429998487234116, -0.03960559144616127, 0.007894993759691715, -0.02604372799396515, 0.6483060121536255, 0.038315750658512115, 0.5028294324874878, 0.5511152148246765, -0.09370242059230804, 0.48875856399536133, 0.052632659673690796, -0.031519725918769836, 0.02413015440106392, -0.04564844071865082, 0.40958958864212036, -0.06389273703098297, -0.036403313279151917, -0.10799799114465714, 0.15081612765789032, -0.38195234537124634, 0.20646321773529053, 0.04470827430486679, 0.10261395573616028, 0.1936730444431305, 0.7897088527679443, 0.10413337498903275, 0.27478229999542236, 0.677301287651062, 0.1644386202096939, 0.2126869112253189, 0.4450916349887848, -0.32731255888938904, 0.7266780138015747, 0.0661938339471817, -0.25541555881500244, -0.2580554783344269, 0.187271386384964, 0.3533540666103363, 1.135644793510437, 0.19472815096378326, -0.08141080290079117, -0.057074904441833496, 0.27782952785491943, 0.45993682742118835, 0.271426796913147, 0.18867693841457367, -0.18362434208393097, -0.10271457582712173, -1.3931111097335815, -0.5089369416236877, 0.013778663240373135, 0.06845584511756897, -0.4679473638534546, -0.5895971655845642, 0.8733909130096436, -0.09274922311306, 0.263372004032135, 0.10739445686340332, -0.3015923798084259, -0.522179365158081, 0.4946575462818146, -0.1293967217206955, -0.18443748354911804, 0.03047357127070427, 0.2576717436313629, -0.22034066915512085, -0.2593015730381012, 0.489371657371521, 0.03253408893942833, 0.14842452108860016, -0.5022053122520447, 0.0601465217769146, 0.5287626385688782, -0.2915656864643097, -0.14913725852966309, 0.08787153661251068, -0.17068055272102356, -0.18229687213897705, -0.7709765434265137, 0.27875444293022156, 0.05755120888352394, 0.22976939380168915, 0.16964547336101532, 0.011773401871323586, -0.036683205515146255]]"
